XYDATA, N(746) [Displacements(Mag)]
0.0000000000e+000    0.0000000000e+000
5.0000000000e-002    3.9605506572e-006
1.0000000100e-001    1.5842790162e-005
1.5000000500e-001    3.5647077311e-005
2.0000000200e-001    6.3371415308e-005
2.5000000000e-001    9.9011951534e-005
3.0000001100e-001    1.4256266877e-004
3.4999999400e-001    1.9401551981e-004
4.0000000500e-001    2.5336042745e-004
4.4999998800e-001    3.2058535726e-004
5.0000000000e-001    3.9567612112e-004
5.5000001100e-001    4.7861662460e-004
6.0000002300e-001    5.6938885245e-004
6.4999997600e-001    6.6797272302e-004
6.9999998800e-001    7.7434635023e-004
7.5000000000e-001    8.8848604355e-004
8.0000001100e-001    1.0103657842e-003
8.5000002300e-001    1.1399583891e-003
8.9999997600e-001    1.2772344053e-003
9.4999998800e-001    1.4221627498e-003
1.0000000000e+000    1.5747108264e-003
1.0499999520e+000    1.7348440597e-003
1.1000000230e+000    1.9025261281e-003
1.1499999760e+000    2.0777194295e-003
1.2000000470e+000    2.2603848483e-003
1.2500000000e+000    2.4504812900e-003
1.2999999520e+000    2.6479668450e-003
1.3500000230e+000    2.8527970426e-003
1.3999999760e+000    3.0649276450e-003
1.4500000470e+000    3.2843116205e-003
1.5000000000e+000    3.5109019373e-003
1.5499999520e+000    3.7446480710e-003
1.6000000230e+000    3.9855018258e-003
1.6499999760e+000    4.2334101163e-003
1.7000000470e+000    4.4883214869e-003
1.7500000000e+000    4.7501823865e-003
1.7999999520e+000    5.0189383328e-003
1.8500000230e+000    5.2945329808e-003
1.8999999760e+000    5.5769109167e-003
1.9500000470e+000    5.8660143986e-003
2.0000000000e+000    6.1617861502e-003
2.0499999520e+000    6.4641670324e-003
2.0999999040e+000    6.7730969749e-003
2.1500000950e+000    7.0885163732e-003
2.2000000470e+000    7.4103646912e-003
2.2500000000e+000    7.7385804616e-003
2.2999999520e+000    8.0731017515e-003
2.3499999040e+000    8.4138652310e-003
2.4000000950e+000    8.7608098984e-003
2.4500000470e+000    9.1138714924e-003
2.5000000000e+000    9.4729876146e-003
2.5499999520e+000    9.8380930722e-003
2.5999999040e+000    1.0209124535e-002
2.6500000950e+000    1.0586016811e-002
2.7000000470e+000    1.0968707502e-002
2.7500000000e+000    1.1357130483e-002
2.7999999520e+000    1.1751220562e-002
2.8499999040e+000    1.2150915340e-002
2.9000000950e+000    1.2556146830e-002
2.9500000470e+000    1.2966852635e-002
3.0000000000e+000    1.3382966630e-002
3.0499999520e+000    1.3804425485e-002
3.0999999040e+000    1.4231161214e-002
3.1500000950e+000    1.4663116075e-002
3.2000000470e+000    1.5100218356e-002
3.2500000000e+000    1.5542409383e-002
3.2999999520e+000    1.5989620239e-002
3.3499999040e+000    1.6441792250e-002
3.4000000950e+000    1.6898859292e-002
3.4500000470e+000    1.7360759899e-002
3.5000000000e+000    1.7827427015e-002
3.5499999520e+000    1.8298802897e-002
3.5999999040e+000    1.8774824217e-002
3.6500000950e+000    1.9255427644e-002
3.7000000470e+000    1.9740553573e-002
3.7500000000e+000    2.0230140537e-002
3.7999999520e+000    2.0724127069e-002
3.8499999040e+000    2.1222453564e-002
3.9000000950e+000    2.1725062281e-002
3.9500000470e+000    2.2231889889e-002
4.0000000000e+000    2.2742882371e-002
4.0500001900e+000    2.3257978261e-002
4.0999999040e+000    2.3777121678e-002
4.1500000950e+000    2.4300254881e-002
4.1999998090e+000    2.4827320129e-002
4.2500000000e+000    2.5358259678e-002
4.3000001900e+000    2.5893025100e-002
4.3499999040e+000    2.6431554928e-002
4.4000000950e+000    2.6973795146e-002
4.4499998090e+000    2.7519697323e-002
4.5000000000e+000    2.8069198132e-002
4.5500001900e+000    2.8622256592e-002
4.5999999040e+000    2.9178813100e-002
4.6500000950e+000    2.9738815501e-002
4.6999998090e+000    3.0302217230e-002
4.7500000000e+000    3.0868966132e-002
4.8000001900e+000    3.1439013779e-002
4.8499999040e+000    3.2012306154e-002
4.9000000950e+000    3.2588794827e-002
4.9499998090e+000    3.3168442547e-002
5.0000000000e+000    3.3751185983e-002


